url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address 
mb-avilonlegenda.ru,"АО ""АВИЛОН АГ""",+79153306263&+74951264686&+74951536769&+74952324141&+71792111255&+76602479374&+77242773817&+74951264525&+74957304004&+74951540569&+76675241239,None,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
mini-tts.ru,None,+78432040848&+72325676752,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mini-avtodom.ru,None,+74955005000&+78644643183&+70674354587&+75628171716&+74956604400&+78125005000,spbmini@avtodom.ru&MKADMini@avtodom.ru&Reception.Shmit@bmw-avtodom.ru&ZorgeMini@avtodom.ru&Reception.Vnukovo@bmw-avtodom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mini-avilon.ru,None,+71529043264&+74957304445&+74957301115&+71537427249&+73580695869,info@mini-avilon.ru&Info_bd@mini-avilon.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mini-avangard.ru,None,+74954326944&+79193508506,email@mini-avangard.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mirasfc.ru,None,+78432451649&+78435900889&+79391051054&+70000000000&+79376151649&+71792101626,info@mirasfc.ru&info@saitodel.pro,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mercedes-trucks.ru,None,+78124458694&+78123291000,xb3@Mail.ru&info@autoforum-spb.ru&Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mirtehnikii.ru,None,+79096781213&+79990000000,info.mirtehniki@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mini-bd.ru,None,+71529043264&+74957304445&+74957301115&+71537427249&+73580695869,info@mini-avilon.ru&Info_bd@mini-avilon.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mini-borishof.ru,None,+74957451111,info@mini-borishof.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mira-vostok.ru,None,+74092692154&+74092690147&+71792116026&+79510135230&+74092690154&+74092692147&+79084493454,mycompany@co.com&team@tilda.cc&integra-vl@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mb-i.ru,"ООО ""МБ-ИЗМАЙЛОВО""",+79037754189&+74956600000&+71792126416,client@mb-i.ru&example@test.com,Суставов Илья Константинович,LEGAL,2010-07-02,1278028800,None,7716667101,1107746528680,500101001,66862097,46404000000,46704000001,4210014,143900,"143912, ОБЛАСТЬ МОСКОВСКАЯ, Г. БАЛАШИХА, Ш. ЗАПАДНАЯ КОММУНАЛЬНАЯ ЗОНА ЭНТУЗИАСТОВ, ВЛД. 2, КАБИНЕТ 2030 АВТОЦЕНТР № 2"
mitsubishi-avtomir-online.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-service-avtomir.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-yaroslavka.ru,"ООО ""АВТОМИР-ТРЕЙД""",+74959562956,None,Рябушко Владимир Николаевич,LEGAL,2007-10-09,1191888000,None,7730569353,1077761079263,771801001,83121511,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 321"
mitsubishi-major.ru,None,+74951274472&+74951274474,xb3@Mail.ru&Rating@Mail.ru&mitsubishi@major-auto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-fastar.ru,None,+73833732244&+73833739999&+74951882626,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moravia-center.ru,None,+71428571428&+74705882352&+78039215686&+71764705882,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moscow-geely.ru,None,+74950211592&+74950211566&+74955056885&+74950211564&+74950211591&+74950211590&+74950211563&+74950211589&+74950211565,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-ekt.ru,None,+73433024707,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mjtop.net,None,None,me@ctizen.dev,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-avtomir.ru,None,+74952343366&+74959957717&+74951882626&+74959951050&+74959950003,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishisaratov.ru,None,+78452570760&+74951882626,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-magnitogorsk.ru,None,+73519547333&+74951882626,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-armada.ru,None,+78422506408&+74951882626,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-inchcape.ru,None,+74952662966&+74951882626,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-lahta.ru,None,+78122201049&+74951882626&+79117264378&+78123356777&+78126355835,info.spb@rolf.ru&Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-forward196.ru,None,+73433020101&+74951882626,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-borishof.ru,None,+74952662966&+74951882626,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moscow-chevrolet.ru,None,+74991930000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-mcenter.ru,None,+74912777762&+74951882626,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moravia-motors.ru,None,+74722357474&+74725378000,skoda-logo@2x.png&skoda-logo@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-avtogermes.ru,None,+74951360546&+74951360545&+74951882626,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moscow-infiniti.ru,None,+70000000000&+74956429999&+74952416507&+75471643834,SEKRETARI.INFINITY@USERVICE.RU&reception.infiniti@uservice.ru&mailatov.a@uservice.ru&sekretari.infinity@uservice.ru&pronina.n@uservice.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moneycars.ru,None,+79626865557,baden78@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-komi.ru,None,+78212251188&+74951882626,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-forward.ru,None,+73422583400&+74951882626,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-avtoruss.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-motors.ru,None,+78002000525,Asset1@3x.png&Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
miravto34.lada.ru,"ООО ""МИР АВТО""",+78007005232&+78443292080&+78443204976,MirAvto@lada-miravto.ru,Клименко Михаил Михайлович,LEGAL,2006-01-24,1138060800,None,3435075328,1063435002872,343501001,93523989,18410000000,18710000001,4210014,404112,"Волгоградская обл, г Волжский, ул Пушкина, д 93А"
mazda-major-sales.ru,"ООО ""МЭЙДЖОР-АВТО""",+74951861941&+75229837177&+79974066201&+74959757378&+79053936550&+74952299955&+74957308004,None,Бахтиаров Михаил Александрович,LEGAL,2000-03-13,952905600,None,7707244950,1027739648023,502401001,18544864,46439000000,46744000001,4210014,143420,"143420, ОБЛАСТЬ МОСКОВСКАЯ, Г. КРАСНОГОРСК, КМ 25, СКЛАД. КОМП КУЛ. БАЛТ, ПОМЕЩ. 43"
major-toyota.ru,"ООО ""ТЦ НОВОРИЖСКИЙ""&ООО ""ТЦ СОКОЛЬНИКИ""&ООО ""ТЦ МАГИСТРАЛЬНАЯ""&ООО ""ТЦ ШЕРЕМЕТЬЕВО""",+74951727578&+74951727580&+74957885665&+74951727571&+74957301155&+74957302200&+74956444454&+74951727576,None,Бахтиаров Михаил Александрович&Бахтиаров Михаил Александрович&Бахтиаров Михаил Александрович&Бахтиаров Михаил Александрович,LEGAL&LEGAL&LEGAL&LEGAL,2008-07-09&2007-08-29&2014-09-01&2005-05-19,1215561600&1188345600&1409529600&1116460800,None&None&None&None,5024097520&7733620640&7714943902&5047066327,1085024004405&1077759541518&5147746016028&1055009321795,502401001&502401001&502401001&504701001,86690072&82487753&18999694&75287019,46439000121&46439000000&46439000121&46483000000,46744000221&46744000001&46744000221&46783000001,4210014&4210014&4210014&4210014,143420&143420&143420&141408,"143420, ОБЛАСТЬ МОСКОВСКАЯ, Г. КРАСНОГОРСК, Д МИХАЛКОВО, ДОР. БАЛТИЯ, Д. 25 КМ ТСК ТСЦ TOYOTA, ЛИТЕР 2Б, ЭТАЖ 1 КАБ 2&143420, ОБЛАСТЬ МОСКОВСКАЯ, Г. КРАСНОГОРСК, КМ 25, ТОРГ.-СКЛ. КОМПЛЕКС, КОМ. 82&143420, ОБЛАСТЬ МОСКОВСКАЯ, Г. КРАСНОГОРСК, КМ 25, КОМП КУЛ. БАЛТ&Московская обл, г Химки, Ленинградское шоссе, влд 24, помещ 1"
motorradbmw.ru,None,+74955005000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moscow-renault.ru,None,+78999999999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moscow-opel.ru,None,+74991930000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moto-bmw-aa.ru,None,+74951274007,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
motorrad-avtodom.ru,None,+74955005000&+74951533401,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moto-avangard.ru,None,+74951274434&+74957394444,xb3@Mail.ru&Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moscow-suzuki.ru,None,+74952214328&+74953631919,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
motoarenda.ru,None,+78002504708,motoarenda@extremeassist.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
motor-invest.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
motom-avtomarket.ru,None,+78422272838&+70000000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
motom.ru,None,+78422737777&+79278289844&+71792093262,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
motosalon-agat34.ru,None,+78005551422&+70000000000&+78442722722,info@awm-trade.ru&client@awm-trade.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
msmotors.ru,None,+73473302020&+73472260222&+73472228888,skoda-logo@2x.png&skoda-logo@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
motoparkcentr.ru,None,+74872573058,motopark71@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
motoekipirovka.ru,None,+74953634388,eshop@aoyama.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mvd.ru,None,None,part2.UjnlRp0f.nGD0KmIa@mvd.gov.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moscow-jaguar.ru,"АО ""АВИЛОН АГ""",+70702771736&+74951273898&+79153306263&+71443984655&+70645771776&+74951274353&+74951278707&+73246579493&+71792103360&+74951265242&+77242773817&+74951264626&+71760541560&+75395133934&+74957304446&+70105691774&+71561985876,None,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
mvtd.com,None,+79219383839&+78127037409,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
msk-renault.ru,None,+78999999999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
nas.tver.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mtx-sc.ru,None,+73452600301,831126cb46b74583bf6f72c5061cba9d@sentry-viewer.wixpress.com&605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com&8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
msk-bogemia-skoda.ru,None,+74952343366&+78123202200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moto-elitavto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
my-renault.ru,None,+74959210202,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
nemdom.ru,None,+78865715468&+74951531293&+74951500405,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mitsubishi-avtomir-new.ru,"ООО ""АМКАПИТАЛ""",+74954326308,None,Петров Владимир Николаевич,LEGAL,2006-08-09,1155081600,None,7708607959,5067746028312,771801001,96570707,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 218"
nissan-ast.ru,None,+73532372767,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
niksen.ru,None,+79227150550&+73517230012&+78003500185,snl@niksen.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
neptun-base.ru,None,+74994905563&+79262880358,order@neptun-base.ru&donate@opencart.com&contacts@make-shop.su,None,None,None,None,None,None,None,None,None,None,None,None,None,None
nevskiy-capital.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
nipponcars.ru,None,+79166668200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
nissan-kursk.ru,None,+74712730808,administrator@nissan-kursk.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moto-avilon.ru,"АО ""АВИЛОН АГ""",+79153306263&+74957304445&+74957301115&+71792113310&+73923143437&+77242773817,None,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
nissan-baikal.ru,None,+73012377477&+78862030190,op@baikalauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
moto-bd.ru,"АО ""АВИЛОН АГ""",+74951542877&+79153306263&+74951860664&+74957301115&+74957917710&+74951861164,nikolay.andria@bmw-avilon.ru&aleksey.andrianov@bmw-avilon.ru&alexey.yakovlev@bmw-avilon.ru&mikhail.solopov@bmw-avilon.ru&anna.ledovskaya@bmw-avilon.ru&andrey.nikolaev@bmw-avilon.ru&stanislav.karbachinskiy@bmw-avilon.ru&info_bd@mail.bmw-avilon.ru&Info_motorrad_bd@bmw-avilon.ru,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
nissan-nv.ru,None,+73466313030,info@nissan-nv.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
nissan-atic.ru,None,+74162773888,administrator.nissan@atic-motors.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
nissan-apm.ru,None,+73472263333&+79759239134,info@nissan-apm.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
nissan-kaluga.ru,None,+74842777772,info.nissan@autograd.group,None,None,None,None,None,None,None,None,None,None,None,None,None,None
nissan-arkont.ru,None,+78442598138&+76927453404&+78442525410,vlg.nissan@arkont.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
