url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address 
maxxmotors.ru,None,+79213711775&+78432055050&+78552910010,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
maxsticker.ru,None,+79930259260&+79930262730,max@maxsticker.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
maybach-sochi.ru,None,+71792995534&+79996572621,tinfo@maybach-sochi.ru&info@maybach-sochi.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
maz-nn.com,None,+78312151141,post@maz-nn.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
m-buks.ru,"ООО ""МОТОПРОЕКТ-ВОЛОГДА""",+77741124305&+70000000000&+79116850085,info@m-buks.ru,Досковская Екатерина Анатольевна,LEGAL,2019-08-29,1567036800,None,3525446489,1193525024142,352501001,41347632,19401000000,19701000001,4210014,160028,"г Вологда, Окружное шоссе, д 11Б, офис 7"
major-faw.ru,"ООО ""АВТО СИТИ""",+74951861591,None,Бахтиаров Михаил Александрович,LEGAL,2009-11-11,1257897600,None,5024107584,1095024006417,502401001,63513462,46439000121,46744000221,4210014,143420,"143420, ОБЛАСТЬ МОСКОВСКАЯ, Г. КРАСНОГОРСК, Д МИХАЛКОВО, ДОР. БАЛТИЯ, Д. 25 КМ ТСК, ЛИТЕР 1Б, ЭТАЖ ЦОКПОМ1КАБ94"
ma-expert.ru,"ООО ""МЭЙДЖОР-АВТО""",+74954319090,None,Бахтиаров Михаил Александрович,LEGAL,2000-03-13,952905600,None,7707244950,1027739648023,502401001,18544864,46439000000,46744000001,4210014,143420,"143420, ОБЛАСТЬ МОСКОВСКАЯ, Г. КРАСНОГОРСК, КМ 25, СКЛАД. КОМП КУЛ. БАЛТ, ПОМЕЩ. 43"
mazda-astana.kz,None,+77172613131,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-avtomir-arh.ru,None,+78182422224,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-cars.sibinpex.ru,None,+73842346666&+79069859934,info@lego-car.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-dmitrovka.ru,None,+74951724797,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
m53.ru,"ООО ""АЙ-БИ-ЭМ""",+73842680668&+73842680068&+73842900262&+73842680280&+73843500550&+73842680081,None,Пронин Денис Александрович,LEGAL,2000-12-26,977788800,None,4207055973,1024200717320,420501001,48646177,32401362000,32701000001,4210014,650040,"г Кемерово, ул Баумана, д 57Б"
masmotors.ru,None,+74952925742&+74952481480&+78004441943,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
makler-m.ru,"ООО ""ПАРИТЕТ-АВТО""",+73452579995,None,Искандаров Зилфугар Гусейн Оглы,LEGAL,2021-12-27,1640563200,None,6320063191,1216300062791,632001001,57874948,36440363000,36740000001,4210014,445056,"Самарская обл, г Тольятти, ул 40 лет Победы, д 84, кв 215"
mazda-bcrmotors.ru,None,+78312667487,Rating@Mail.ru&xb3@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
makhachkala.autodealerr.ru,ИП Вавилин Анатолий Дмитриевич,+79298886658,dagestan@autodealerr.ru,Вавилин Анатолий Дмитриевич,INDIVIDUAL,2011-02-15,1297728000,None,526318940733,311526304600011,None,0175492506,22228816095,22628416536,4210015,606516,"Нижегородская обл, Городецкий р-н, деревня Черново (Зиняковский с/с)"
maksi-renault.ru,"ООО ""ПУЛ""",+78122234396,None,Дашевский Игорь Николаевич,LEGAL,2022-03-10,1646870400,None,7840099855,1227800029038,784001001,59755121,40298000000,40909000000,4210014,191186,"г Санкт-Петербург, пер Сергея Тюленина, д 4/23 литера а, помещ 12Н офис 2Б"
maksi-kia.ru,"ООО ""ПУЛ""",+78122234538,None,Дашевский Игорь Николаевич,LEGAL,2022-03-10,1646870400,None,7840099855,1227800029038,784001001,59755121,40298000000,40909000000,4210014,191186,"г Санкт-Петербург, пер Сергея Тюленина, д 4/23 литера а, помещ 12Н офис 2Б"
mazda-penza.ru,None,+78412929111,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-fastar.ru,None,+73833732233,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
manufaktur-avilon.ru,"АО ""АВИЛОН АГ""",+74951216060,vadim.volkov@avilon.ru,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
mazda-jcaryug.ru,None,+78617300010,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-sim.ru,None,+74957374720,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-ringm.ru,None,+74712723333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-rzn.ru,None,+74912501010,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-moto.ru,"ООО ""МА МОТОРС""",+74950251010&+74950250119&+74952812940,None,Тихонов Александр Владимирович,LEGAL,2003-10-28,1067299200,None,7734504999,1037739934320,773401001,71291538,45283577000,45370000000,4210014,123458,"г Москва, ул Маршала Прошлякова, д 13"
mazda-togliatti.ru,None,+78482544040,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-yaroslavl.ru,None,+74852580040,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
maximacars.ru,"ООО ""ПИЛОТ М""",+74732120982,None,Аббасов Тимур Раминович,LEGAL,2021-09-30,1632960000,None,7720854908,1217700461802,772001001,50807340,45263555000,45302000000,4210014,111538,"г Москва, ул Вешняковская, д 43, офис 1"
mazda.by,None,+70412246212&+70173555535,info@jaguar-atlantm.by&info-toyota@atlantm.com&auto@geely-atlantm.by&u003einfo@kia-atlantm.by&online@atlantm.by&vxbDcPeZtJ_400_220@2x.jpg&info@mazda.by&info@kia-atlantm.by&u003eonline@atlantm.by&info@volkswagen-minsk.by&info@landrover-atlantm.by&vxbDcPeZtJ_400_220@2x.webp&info-lexus@atlantm.com&auto@mazda.by&info@borovaya.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazdanv.ru,None,+78007070543,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mb-fastar.ru,None,+73833737777,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mc78.ru,None,+78123104902,motospb@mc78.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mbs-seats.com,None,+78007000792,info@mbs-russia.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-dealer-moscow.ru,"ООО ""АМКАПИТАЛ""",+74954312482,None,Петров Владимир Николаевич,LEGAL,2006-08-09,1155081600,None,7708607959,5067746028312,771801001,96570707,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 218"
medved-tradein.turbo.site,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mborlovka.ru,None,+78002005114&+78552927927,info@mborlovka.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mb-keyautornd.ru,None,+78632317777&+78632117211,online@keyauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazdaspb.ru,None,+78127402000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mb-autohouse.ru,None,+79778000039,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mb-belgorod.ru,None,+72742444176&+75291490549&+74722376101,info@avroraavto-belgorod.ru&info@lego-car.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-minvody.ru,"ООО ""ГК ""СБСВ-КЛЮЧАВТО""",+78792255898,None,Сергеев Виктор Алексеевич,LEGAL,1997-09-05,873417600,None,2305002817,1022301066303,230501001,26994914,03409000000,03709000001,4210014,353290,"Краснодарский край, г Горячий Ключ, ул Революции, д 4, офис 1"
mebelapartment.ru,None,+74956652515&+79037416167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mbrybak.ru,None,+78005506521,mbrybak@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
medved-holding.com,None,+73912204402&+73912902700&+73912902707&+71792978456&+73912902900&+73912190990&+73912911291&+73912023202&+79029633953&+79082118583&+79029640142&+73912199090&+73912204204&+79029640138&+73912204141&+73912222223&+73912221777&+79509870802&+73912997600&+73912128728&+73912460565&+73912193000&+71792978528,sos@medved-holding.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mb-ryazan.ru,None,+74912777555&+77741124305&+74912775860&+74742555575,uah@uah.uu.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mb-lukavto.ru,None,+74951541464&+74950250166&+74951230010,Mercedes@lukavto.ru&info@lego-car.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
medved-akkum.ru,None,+73912200802&+71574282442&+71573322433&+71571882418&+71574762447&+71572842428&+71571402414&+71572362423&+71573802438&+78606406738,info@medved-akkum.ru&example@mail.com&noreply@medved-akkum.ru&Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazdanavigation.ru,None,+74092690154&+74092690147&+74092692154&+74092692147&+74951780195,info@mazdanavigation.ru&team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda.smavto.com,"ООО ""САМАРА-АВТО""",+78463311333,callcentr@smavto.com&no-email@mail.com,Михайлов Александр Викторович,LEGAL,2011-02-21,1298246400,None,6312104937,1116312001090,631201001,69104977,36401368000,36701310000,4210014,443035,"г Самара, ул Мирная, д 3"
megavikup.ru,None,+70045989080&+73852690450&+79039128914,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-yaroslavka.ru,"ООО ""АВТОМИР-ТРЕЙД""",+74959562956,None,Рябушко Владимир Николаевич,LEGAL,2007-10-09,1191888000,None,7730569353,1077761079263,771801001,83121511,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 321"
medvedmoto.ru,None,+74705882352&+79993969856&+71764705882&+78039215686,dzes7777@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-vrn.ru,"ООО ""РИНГ М""",+74732615555,None,Романов Андрей Михайлович,LEGAL,2008-08-13,1218585600,None,3661044789,1083668031501,366101001,87963810,20401000000,20701000001,4210014,394033,"г Воронеж, ул Изыскателей, д 39"
mehanica.com,None,+73832146668&+79293964825&+71792985324&+73832136668&+79139856668&+73854381574,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mercedes-nn.com,None,+78312821010,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
meleuz-ufa-meleuz.ru,None,+79050052818&+79378462818&+79174652818,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mercedes-irk.ru,None,+73952500711,info@mercedes-irk.ru&info@lego-car.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mercedes-pm-auto.ru,None,+73852467467,mercedes@barnaul.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mf-motors.ru,None,+78442205045&+78442962107&+71764705882&+78039215686&+74705882352,nzakaz@mf-motors.ru&npr@mf-motors.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazdaug.smavto.com,"ООО ""САМАРА-АВТО""",+78463311333,callcentr@smavto.com&no-email@mail.com,Михайлов Александр Викторович,LEGAL,2011-02-21,1298246400,None,6312104937,1116312001090,631201001,69104977,36401368000,36701310000,4210014,443035,"г Самара, ул Мирная, д 3"
mfc.planeta-avto.net,None,+73517490937&+71428571428&+76666666666,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mikamotors.vk.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mercedes-perm.com,None,+73422392039,mercedes@teltamb.perm.ru&info@lego-car.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-lexus.ru,"ООО ""ТЦ МАГИСТРАЛЬНАЯ""&ООО ""ТЦ НОВОРИЖСКИЙ""&ООО ""ТЦ СОКОЛЬНИКИ""",+74951538898&+74951538860&+74951538886,None,Бахтиаров Михаил Александрович&Бахтиаров Михаил Александрович&Бахтиаров Михаил Александрович,LEGAL&LEGAL&LEGAL,2014-09-01&2008-07-09&2007-08-29,1409529600&1215561600&1188345600,None&None&None,7714943902&5024097520&7733620640,5147746016028&1085024004405&1077759541518,502401001&502401001&502401001,18999694&86690072&82487753,46439000121&46439000121&46439000000,46744000221&46744000221&46744000001,4210014&4210014&4210014,143420&143420&143420,"143420, ОБЛАСТЬ МОСКОВСКАЯ, Г. КРАСНОГОРСК, КМ 25, КОМП КУЛ. БАЛТ&143420, ОБЛАСТЬ МОСКОВСКАЯ, Г. КРАСНОГОРСК, Д МИХАЛКОВО, ДОР. БАЛТИЯ, Д. 25 КМ ТСК ТСЦ TOYOTA, ЛИТЕР 2Б, ЭТАЖ 1 КАБ 2&143420, ОБЛАСТЬ МОСКОВСКАЯ, Г. КРАСНОГОРСК, КМ 25, ТОРГ.-СКЛ. КОМПЛЕКС, КОМ. 82"
mercedes-samara.ru,None,+78463425555,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mimoto.shop,None,+76666666666&+79995168138&+71764705882&+78039215686&+73333333333&+74705882352,info@mimoto.shop,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mini-avtoport.ru,None,+74957878888&+76269877882,info@mini-avtoport.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
miass.renault.saturn2.ru,None,+73513287080&+76699999999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mini-atlas.ru,None,+73014580825&+78612015000&+76093446627&+78622270727,info-krd@mini-atlas.ru&sochi@bmw-atlas.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mercury-lounge.ru,None,+79689987171&+74092690154&+74092690147&+74092692154&+74092692147,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mini-avtodom.ru,None,+78125005000&+70674354587&+75628171716&+78644643183&+74956604400&+74955005000,Reception.Vnukovo@bmw-avtodom.ru&MKADMini@avtodom.ru&spbmini@avtodom.ru&Reception.Shmit@bmw-avtodom.ru&ZorgeMini@avtodom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
migauto86.ru,None,+79923529996&+74092690154&+79923519996&+74092690147&+74092692154&+74092692147&+71792980898,%20ageevstanislav186rus@mail.ru&ageevstanislav186rus@mail.ru&team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mini-eurosib.ru,None,+78127405555&+78127403000,info@mini-eurosib.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
