url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address 
langepas.drom.ru,None,None,60-x-60-niva@2x.jpg&60-x-60-ze-1@2x.jpg&60-x-60-arkana@2x.jpg,None,None,None,None,None,None,None,None,None,None,None,None,None,None
leathervest.ru,None,+79821182789,leathervest@mail.ru&donate@opencart.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada61.ru,"ООО ""МАЛАСТАР""",+78632098408,None,Ермакова Юлия Сергеевна,LEGAL,2021-12-27,1640563200,None,9723133785,1217700640321,772301001,56969144,45290572000,45390000000,4210014,109382,"г Москва, ул Нижние Поля, д 23, помещ V ком 3"
lenino-krym.drom.ru,None,None,60-x-60-niva@2x.jpg&60-x-60-ze-1@2x.jpg&60-x-60-arkana@2x.jpg,None,None,None,None,None,None,None,None,None,None,None,None,None,None
landrover-ekb.ru,None,+73433000333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
leon-avto-exeed.ru,None,+78612025864&+78612050543,marketing@leon-avto.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
leon-avto.com,None,+78612025830&+77489451993&+78612025932&+79002852828&+78612025923&+79002853838&+75507642838&+78612071007,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus-aem.ru,None,+71133034171&+73852232222,info@lexus-aem.ru&lexus-logo-light-@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus-astana.kz,None,+77172577474,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus-kursk.ru,None,+71764705882&+78039215686&+74705882352&+78571428571&+74712723724,info@mazda-ringm.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus-lk.ru,None,+71133034171&+74951254249&+74957253355,Online1_LK@lexusbc.ru&lexus-logo-light-@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus-minsk.by,None,+71133034171,lexus-logo-light-@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ladaforward.ru,"ООО ""ФОРВАРД-АВТО""",+73422700101&+77342270010&+79194700101,Rating@Mail.ru,Бахтияров Рустам Рафаилович,LEGAL,2010-08-16,1281916800,None,5902174928,1105902007738,590201001,67273960,57401372000,57701000001,4210014,614068,"г Пермь, ул Окулова, д 75, кв 8"
lada-5pt-tumen.ru,"ООО ""ПАРИТЕТ-АВТО""",+73452518406,None,Искандаров Зилфугар Гусейн Оглы,LEGAL,2021-12-27,1640563200,None,6320063191,1216300062791,632001001,57874948,36440363000,36740000001,4210014,445056,"Самарская обл, г Тольятти, ул 40 лет Победы, д 84, кв 215"
lexus-rolf-online.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus-surgut.ru,None,+71133034171&+73462774277,info@lexus-surgut.ru&lexus-logo-light-@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
land.lat.spb.ru,"ООО ""ЛЕНАВТОТЕХНИКА""",+78125780117,None,Корявых Дмитрий Анатольевич,LEGAL,2015-12-18,1450396800,None,7842082536,1157847437153,784201001,27459413,40298000000,40911000000,4210014,191144,"г Санкт-Петербург, ул Моисеенко, д 22 литера а, офис 3"
lexus-ton-auto.ru,None,+78482502500&+71133034171,lexus.tlt@ton-auto.ru&lexus-logo-light-@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus-tver.ru,None,+71133034171&+74822747474,vip@lexus-tver.ru&lexus-logo-light-@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lidertrade62.ru,None,+79308887277&+74912503403&+70000000000,trade-in@ford62.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus.iat.ru,None,+78123363888&+74615384615&+78124497888,prstorium@yandex.ru&kmr-parnas@bpparnas.ru&website@iat.ru&tcprzayvka@iat.ru&veliseev@iat.ru&no-reply@iat.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ladaforsage.ru,"ООО ""ФАВОРИТ""",+78125613893&+78124907789,lada@forsage.group,Поздняков Ильмир Азизуллович,LEGAL,2009-06-17,1245196800,None,7810556889,1097847170123,781601001,61052011,40296000000,40902000000,4210014,192102,"г Санкт-Петербург, ул Бухарестская, д 22 к 3 литера б, помещ 5"
lexus59.ru,None,+71133034171&+73422643030,lex_admin@groupt.ru&lexus-logo-light-@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lfvolgograd.aidaquiz.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexusorenburg-service.ru,None,+73532400400,info@lexusorenburg.ru&rikunov@toyotaorenburg.ru&kurochkin@toyotaorenburg.ru&ork@toyotaorenburg.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lider.changanauto.ru,None,+74912503403&+78003336668,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus.ru,None,+71133034171,lexus-logo-light-@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lipetsk.1auto-vikup.ru,None,+79204425971&+79103441091,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lk200.ru,None,+79104709356,7977939@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
locman-skoda.ru,None,+78412929111,skoda-logo@2x.png&skoda-logo@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lmotors-skoda.ru,None,+78632372377,skoda-logo@2x.png&skoda-logo@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lodkiperm.ru,None,+73837787364&+73424201147&+73422576969,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
logoped-stavropol.ru,None,+79624012816&+78652912816&+76529128169,logopedstv@anotr.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lovereport.ru,None,None,support@lovereport.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lomavto.ru,None,+74092692154&+71793221850&+79618731515&+74092692147&+74092690154&+74092690147,team@tilda.cc&lomavtomobil@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lovol-grand.ru,None,+74922771447&+74959610182&+79056480944&+74922377173&+71793222870,info@lovol-grand.ru&info@foton33.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lpcontest.clubrare.xyz,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luidor-agro.ru,None,+78314694011,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lp225062.myflexbe.com,None,+79220023346,avtogrelka72@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lr-agrad.ru,None,+73452290008&+73452212040,enquiry@lessalon.fr,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lr.ru,None,+74956496060&+74956490202,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus-rolf.ru,"ООО ""РОЛЬФ МОТОРС""",+74957777713&+74957777712,reception@lexus-volgogradskiy.ru&reception@rolf.ru&yasenevo@lexus-rolf.ru&lexus-logo-light-@2x.png,Трушкова Юлия Евгеньевна,LEGAL,2005-12-12,1134345600,None,7715586594,1057749487399,775101001,93273943,45297574101,45958000000,4210011,108814,"108814, Г.Москва, ПОС. СОСЕНСКОЕ, П. ГАЗОПРОВОД, ТЕР 39-ЫЙ КМ МКАД(ВНЕШНЯЯ СТОРОНА), ВЛД. 7"
luidor-kazan.ru,None,+78002002402&+74752431222&+74922545300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luidor-expert.ru,None,+78312759009&+78007751336,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luidor-maz.ru,None,+77105475269&+78007005578,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luidor-nn.ru,None,+78002002402,info@luidor.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luidor-rm.ru,None,+78002002402,rm@luidor.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luidor-parts.ru,None,+78314694010,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luidor-sto.ru,None,+72986616425&+78312561111&+77670168129,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luidorauto.ru,None,+78002002402&+74752431222&+74922545300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
library-cars.com,"ООО ""КОНТУР""",+73462511367,None,Гасанов Рамазан Рамазанович,LEGAL,2021-10-12,1633996800,None,6320060183,1216300047864,632001001,48069679,36440363000,36740000001,4210014,445047,"Самарская обл, г Тольятти, ул 40 лет Победы, д 14, офис 411-2"
luidorbus.ru,None,+78001002545&+77741124305,bus@luidorbus.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lipetsk.faw-prime.ru,"ООО ""ПРАЙМ""",+74742500777,None,Богданов Дмитрий Александрович,LEGAL,2008-06-30,1214784000,None,7733661533,1087746793232,482501001,87537846,42401370000,42701000001,4210014,398037,"г Липецк, Лебедянское шоссе, влд 2, офис 9"
luxaria.ru,None,+74952291151,sales@luxaria.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lipetsk.dfm-prime.ru,"ООО ""ПРАЙМ""",+74742500777,None,Богданов Дмитрий Александрович,LEGAL,2008-06-30,1214784000,None,7733661533,1087746793232,482501001,87537846,42401370000,42701000001,4210014,398037,"г Липецк, Лебедянское шоссе, влд 2, офис 9"
light-probeg.ru,"ООО ""ЛАЙТАВТО""",+74994556419,None,Аббасов Вамин Аббасович,LEGAL,2021-04-02,1617321600,None,9728033199,1217700156080,772801001,54819280,45293566000,45902000000,4210014,117342,"117342, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ КОНЬКОВО, УЛ ВВЕДЕНСКОГО, Д. 23А, СТР. 3, ЭТАЖ/ПОМЕЩ. 6/XX, КОМ./ОФИС 62/3П"
magnitogorsk.cars-diagnostic.ru,None,+79630078579,autofit75@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lyantor.drom.ru,None,+75607147216,60-x-60-niva@2x.jpg&60-x-60-ze-1@2x.jpg&60-x-60-arkana@2x.jpg,None,None,None,None,None,None,None,None,None,None,None,None,None,None
magic-shop.one,None,+74957443555&+79257443555&+79166826194&+71793208658,7443555@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
magnitogorsk.vykup-cars.ru,None,+79222732222,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
m4.bts76.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
magnum-moto.ru,None,+74951315055&+71764705882&+78039215686&+74705882352,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-dongfeng.ru,None,+74951261819&+75658406201,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mahla74.vk.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-auto.ru,None,+74950251010&+74950250006,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-genesis-msk.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-spb-changanauto.ru,None,+78124459536&+78003336668&+78124459522,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
makulatura174.ru,None,+71938325991&+79525293074,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
marten-servis.ru,None,+78172511199,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
martenlada.ru,None,+78172535588&+77043859134,salon@lada-marten.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-gaz.ru,None,+74996782233,info@major-truck.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
market.suzuki-club.ru,None,+79843330604,market@suzuki-club.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
makeuprodimova.ru,None,+71764705882&+78039215686&+74705882352&+72290297276&+79257231923,makeuprodimova@yandex.ru&wa-messenger-ava@2x.png&Whatsapp@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mart-service.ru,None,+71793221021&+74950035162&+79672828305,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
market-avtonomerov.net,None,+74997339451&+74999036254&+78287115555&+74959401119&+74995305189&+74954849320&+79165613040&+74997401275&+74992611095&+74954854106&+71793234179,7062020@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
marten-mitsubishi.ru,None,+74951882626&+78172511199,Asset1@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
maled.ru,None,+78432661881,info@maled.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
maserati-avilon.ru,None,+77242773817&+79153306263&+71793218414&+74957304452&+74952324141,info@maserati-avilon.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
maseratimoscow.ru,None,+74959333121&+74959333377&+76508240965,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
master.avto-vykup-ivanovo.ru,None,+79209171717&+79028824770&+77105475269,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
magadan.gusyanki.ru,ИП Тюрев Константин Владимирович,None,None,Тюрев Константин Владимирович,INDIVIDUAL,2004-06-07,1086566400,None,463209461079,304463215900026,None,0113618972,45290572000,45390000000,4210015,101000,г Москва
maximum-haval-spb.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
maximum-auto.ru,None,+78126035585&+78780025903&+78760025903,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
maxpow.ru,None,+71764705882&+78039215686&+74705882352&+74999765914&+79998965996,info@maxpow.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mayaktaxi.ru,None,+79263983837&+78006006441,info@podkluchenietaxi24.ru&taximayakrussia@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-autograd.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mazda-avtomir-arh.ru,None,+78182422224,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-exeed.ru,"ООО ""АВТО СИТИ""",+74952668778&+74952609013&+74952924491&+74951864103,None,Бахтиаров Михаил Александрович,LEGAL,2009-11-11,1257897600,None,5024107584,1095024006417,502401001,63513462,46439000121,46744000221,4210014,143420,"143420, ОБЛАСТЬ МОСКОВСКАЯ, Г. КРАСНОГОРСК, Д МИХАЛКОВО, ДОР. БАЛТИЯ, Д. 25 КМ ТСК, ЛИТЕР 1Б, ЭТАЖ ЦОКПОМ1КАБ94"
major-cf.ru,"ООО ""МЭЙДЖОР АВТОМОБИЛИ""",+74951167577&+74950250106&+74951213875,nr.major-cf@ma.ru&mkad18.major-cf@ma.ru,Бахтиаров Михаил Александрович,LEGAL,2003-10-28,1067299200,None,7734504981,1037739934286,502401001,71291573,46439000000,46744000001,4210014,143420,"143420, ОБЛАСТЬ МОСКОВСКАЯ, Г. КРАСНОГОРСК, КМ 25, СКЛАД. КОМП КУЛ. БАЛТ, КОМ. 1"
